INFLATION,N_EDGES,METHOD,XVAL_ITER,DENS_THRESH,MATCH_THRESH,N_CLUSTERS,PREC,RECALL,F_SCORE
3,all_edges,CO_OCCUR,0,0.36,0.75,1,0.0,0.0,0.0
3,all_edges,REL,0,0.36,0.5,91,0.3924050632911392,0.27611940298507465,0.3241486505581461
3,all_edges,REL,0,0.36,0.75,91,0.10588235294117647,0.07462686567164178,0.0875486381322957
3,all_edges,CO_EXP,0,0.36,0.5,18,0.0,0.0,0.0
3,all_edges,CO_EXP,0,0.36,0.75,18,0.0,0.0,0.0
3,all_edges,GO_CC,0,0.36,0.5,42,0.2564102564102564,0.08955223880597014,0.13274336283185842
3,all_edges,GO_CC,0,0.36,0.75,42,0.1282051282051282,0.03731343283582089,0.057803468208092484
3,all_edges,GO_BP,0,0.36,0.5,90,0.10112359550561797,0.08208955223880597,0.09061784897025173
3,all_edges,GO_BP,0,0.36,0.75,90,0.044444444444444446,0.029850746268656716,0.03571428571428571
3,all_edges,GO_MF,0,0.36,0.5,106,0.10891089108910891,0.1044776119402985,0.10664819944598337
3,all_edges,GO_MF,0,0.36,0.75,106,0.038461538461538464,0.03731343283582089,0.03787878787878787
3,all_edges,ALL,0,0.36,0.5,9,0.75,0.05223880597014925,0.09767441860465116
3,all_edges,ALL,0,0.36,0.75,9,0.625,0.03731343283582089,0.0704225352112676
3,all_edges,GO_SS,0,0.36,0.5,29,0.4444444444444444,0.12686567164179105,0.19738751814223512
3,all_edges,GO_SS,0,0.36,0.75,29,0.10714285714285714,0.022388059701492536,0.037037037037037035
3,all_edges,TOPOS,0,0.36,0.5,0,0.0,0.0,0.0
3,all_edges,TOPOS,0,0.36,0.75,0,0.0,0.0,0.0
3,all_edges,ASSOC,0,0.36,0.5,12,0.7,0.06716417910447761,0.12256809338521402
3,all_edges,ASSOC,0,0.36,0.75,12,0.4,0.03731343283582089,0.06825938566552901
3,all_edges,TOPO_GO,0,0.36,0.5,11,0.8,0.08208955223880597,0.14890016920473773
3,all_edges,TOPO_GO,0,0.36,0.75,11,0.3,0.022388059701492536,0.041666666666666664
3,all_edges,TOPO_CO_EXP,0,0.36,0.5,2,0.0,0.007462686567164179,0.0
3,all_edges,TOPO_CO_EXP,0,0.36,0.75,2,1.0,0.007462686567164179,0.014814814814814815
3,all_edges,TOPO_CO_EXP,0,0.36,0.5,2,0.0,0.007462686567164179,0.0
3,all_edges,TOPO_CO_EXP,0,0.36,0.75,2,1.0,0.007462686567164179,0.014814814814814815
3,all_edges,TOPO_GO_CO_EXP,0,0.36,0.5,10,0.75,0.05223880597014925,0.09767441860465116
3,all_edges,TOPO_GO_CO_EXP,0,0.36,0.75,10,0.2222222222222222,0.014925373134328358,0.027972027972027972
3,all_edges,CNB,0,0.36,0.5,57,0.5106382978723404,0.21641791044776118,0.3039965057872898
3,all_edges,CNB,0,0.36,0.75,57,0.16666666666666666,0.07462686567164178,0.10309278350515463
3,all_edges,RF,0,0.36,0.5,99,0.6521739130434783,0.3880597014925373,0.4865876481597005
3,all_edges,RF,0,0.36,0.75,99,0.2073170731707317,0.12686567164179105,0.1574074074074074
3,all_edges,MLP,0,0.36,0.5,90,0.75,0.44029850746268656,0.5548589341692789
3,all_edges,MLP,0,0.36,0.75,90,0.30666666666666664,0.1865671641791045,0.23199515836191245
3,all_edges,SWC,0,0.36,0.5,26,0.782608695652174,0.1417910447761194,0.24008424008424006
3,all_edges,SWC,0,0.36,0.75,26,0.34782608695652173,0.05970149253731343,0.1019108280254777
3,20k_edges,UNWEIGHTED,0,0.36,0.5,23,0.09090909090909091,0.029850746268656716,0.0449438202247191
3,20k_edges,UNWEIGHTED,0,0.36,0.75,23,0.043478260869565216,0.014925373134328358,0.02222222222222222
3,20k_edges,TOPO,0,0.36,0.5,30,0.7407407407407407,0.16417910447761194,0.26878436163714114
3,20k_edges,TOPO,0,0.36,0.75,30,0.3103448275862069,0.07462686567164178,0.12032085561497324
3,20k_edges,TOPO_L2,0,0.36,0.5,0,0.0,0.0,0.0
3,20k_edges,TOPO_L2,0,0.36,0.75,0,0.0,0.0,0.0
3,20k_edges,STRING,0,0.36,0.5,212,0.3230769230769231,0.5149253731343284,0.39704069050554874
3,20k_edges,STRING,0,0.36,0.75,212,0.08173076923076923,0.1417910447761194,0.10369181380417336
3,20k_edges,CO_OCCUR,0,0.36,0.5,1,0.0,0.0,0.0
3,20k_edges,CO_OCCUR,0,0.36,0.75,1,0.0,0.0,0.0
3,20k_edges,REL,0,0.36,0.5,89,0.44,0.2835820895522388,0.3448844884488449
3,20k_edges,REL,0,0.36,0.75,89,0.05952380952380952,0.04477611940298507,0.05110732538330493
3,20k_edges,CO_EXP,0,0.36,0.5,36,0.0,0.0,0.0
3,20k_edges,CO_EXP,0,0.36,0.75,36,0.0,0.0,0.0
3,20k_edges,GO_CC,0,0.36,0.5,129,0.4827586206896552,0.5074626865671642,0.49480249480249483
3,20k_edges,GO_CC,0,0.36,0.75,129,0.16666666666666666,0.16417910447761194,0.16541353383458648
3,20k_edges,GO_BP,0,0.36,0.5,193,0.10326086956521739,0.16417910447761194,0.1267819229602669
3,20k_edges,GO_BP,0,0.36,0.75,193,0.010526315789473684,0.022388059701492536,0.01431980906921241
3,20k_edges,GO_MF,0,0.36,0.5,166,0.10897435897435898,0.14925373134328357,0.12597258243793996
3,20k_edges,GO_MF,0,0.36,0.75,166,0.043478260869565216,0.05223880597014925,0.04745762711864406
3,20k_edges,ALL,0,0.36,0.5,25,0.8181818181818182,0.16417910447761194,0.2734806629834254
3,20k_edges,ALL,0,0.36,0.75,25,0.6086956521739131,0.11940298507462686,0.19964349376114082
3,20k_edges,GO_SS,0,0.36,0.5,110,0.3069306930693069,0.26865671641791045,0.2865211810012837
3,20k_edges,GO_SS,0,0.36,0.75,110,0.07692307692307693,0.07462686567164178,0.07575757575757575
3,20k_edges,TOPOS,0,0.36,0.5,0,0.0,0.0,0.0
3,20k_edges,TOPOS,0,0.36,0.75,0,0.0,0.0,0.0
3,20k_edges,ASSOC,0,0.36,0.5,23,0.7272727272727273,0.13432835820895522,0.22677165354330708
3,20k_edges,ASSOC,0,0.36,0.75,23,0.3181818181818182,0.05223880597014925,0.08974358974358976
3,20k_edges,TOPO_GO,0,0.36,0.5,61,0.5925925925925926,0.27611940298507465,0.37671014953865734
3,20k_edges,TOPO_GO,0,0.36,0.75,61,0.1864406779661017,0.09701492537313433,0.1276215975011156
3,20k_edges,TOPO_CO_EXP,0,0.36,0.5,20,0.5263157894736842,0.08208955223880597,0.1420271142672692
3,20k_edges,TOPO_CO_EXP,0,0.36,0.75,20,0.2,0.029850746268656716,0.051948051948051945
3,20k_edges,TOPO_CO_EXP,0,0.36,0.5,20,0.5263157894736842,0.08208955223880597,0.1420271142672692
3,20k_edges,TOPO_CO_EXP,0,0.36,0.75,20,0.2,0.029850746268656716,0.051948051948051945
3,20k_edges,TOPO_GO_CO_EXP,0,0.36,0.5,39,0.6470588235294118,0.19402985074626866,0.2985386221294363
3,20k_edges,TOPO_GO_CO_EXP,0,0.36,0.75,39,0.2972972972972973,0.09701492537313433,0.1462915601023018
3,20k_edges,CNB,0,0.36,0.5,127,0.4563106796116505,0.41044776119402987,0.4321658446877874
3,20k_edges,CNB,0,0.36,0.75,127,0.14655172413793102,0.1417910447761194,0.14413208389112003
3,20k_edges,RF,0,0.36,0.5,118,0.6627906976744186,0.5,0.5700000000000001
3,20k_edges,RF,0,0.36,0.75,118,0.2268041237113402,0.17164179104477612,0.19540451824676577
3,20k_edges,MLP,0,0.36,0.5,124,0.6213592233009708,0.5373134328358209,0.576288144072036
3,20k_edges,MLP,0,0.36,0.75,124,0.2631578947368421,0.23880597014925373,0.25039123630672927
3,20k_edges,SWC,0,0.36,0.5,60,0.7169811320754716,0.3283582089552239,0.4504310344827586
3,20k_edges,SWC,0,0.36,0.75,60,0.25,0.11194029850746269,0.15463917525773196
3,all_edges,UNWEIGHTED,0,0.38,0.5,23,0.09090909090909091,0.029850746268656716,0.0449438202247191
3,all_edges,UNWEIGHTED,0,0.38,0.75,23,0.043478260869565216,0.014925373134328358,0.02222222222222222
3,all_edges,TOPO,0,0.38,0.5,17,0.7333333333333333,0.09701492537313433,0.1713600958657879
3,all_edges,TOPO,0,0.38,0.75,17,0.23529411764705882,0.03731343283582089,0.0644122383252818
3,all_edges,TOPO_L2,0,0.38,0.5,0,0.0,0.0,0.0
3,all_edges,TOPO_L2,0,0.38,0.75,0,0.0,0.0,0.0
3,all_edges,STRING,0,0.38,0.5,178,0.1286549707602339,0.1865671641791045,0.15229129170704694
3,all_edges,STRING,0,0.38,0.75,178,0.017045454545454544,0.029850746268656716,0.021699819168173595
3,all_edges,CO_OCCUR,0,0.38,0.5,1,0.0,0.0,0.0
3,all_edges,CO_OCCUR,0,0.38,0.75,1,0.0,0.0,0.0
3,all_edges,REL,0,0.38,0.5,84,0.410958904109589,0.26865671641791045,0.3249097472924188
3,all_edges,REL,0,0.38,0.75,84,0.11538461538461539,0.07462686567164178,0.09063444108761329
3,all_edges,CO_EXP,0,0.38,0.5,16,0.0,0.0,0.0
3,all_edges,CO_EXP,0,0.38,0.75,16,0.0,0.0,0.0
3,all_edges,GO_CC,0,0.38,0.5,37,0.29411764705882354,0.08955223880597014,0.13729977116704806
3,all_edges,GO_CC,0,0.38,0.75,37,0.14705882352941177,0.03731343283582089,0.05952380952380952
3,all_edges,GO_BP,0,0.38,0.5,84,0.0963855421686747,0.07462686567164178,0.08412197686645635
3,all_edges,GO_BP,0,0.38,0.75,84,0.047619047619047616,0.029850746268656716,0.03669724770642202
3,all_edges,GO_MF,0,0.38,0.5,95,0.12222222222222222,0.1044776119402985,0.11265544989027068
3,all_edges,GO_MF,0,0.38,0.75,95,0.043010752688172046,0.03731343283582089,0.03996003996003996
3,all_edges,ALL,0,0.38,0.5,4,0.6666666666666666,0.022388059701492536,0.04332129963898917
3,all_edges,ALL,0,0.38,0.75,4,1.0,0.022388059701492536,0.043795620437956206
3,all_edges,GO_SS,0,0.38,0.5,24,0.4782608695652174,0.11940298507462686,0.19109663409337677
3,all_edges,GO_SS,0,0.38,0.75,24,0.13043478260869565,0.022388059701492536,0.03821656050955414
3,all_edges,TOPOS,0,0.38,0.5,0,0.0,0.0,0.0
3,all_edges,TOPOS,0,0.38,0.75,0,0.0,0.0,0.0
3,all_edges,ASSOC,0,0.38,0.5,10,0.75,0.05970149253731343,0.11059907834101383
3,all_edges,ASSOC,0,0.38,0.75,10,0.5,0.03731343283582089,0.06944444444444443
3,all_edges,TOPO_GO,0,0.38,0.5,11,0.8,0.08208955223880597,0.14890016920473773
3,all_edges,TOPO_GO,0,0.38,0.75,11,0.3,0.022388059701492536,0.041666666666666664
3,all_edges,TOPO_CO_EXP,0,0.38,0.5,2,0.0,0.007462686567164179,0.0
3,all_edges,TOPO_CO_EXP,0,0.38,0.75,2,1.0,0.007462686567164179,0.014814814814814815
3,all_edges,TOPO_CO_EXP,0,0.38,0.5,2,0.0,0.007462686567164179,0.0
3,all_edges,TOPO_CO_EXP,0,0.38,0.75,2,1.0,0.007462686567164179,0.014814814814814815
3,all_edges,TOPO_GO_CO_EXP,0,0.38,0.5,7,0.6666666666666666,0.03731343283582089,0.0706713780918728
3,all_edges,TOPO_GO_CO_EXP,0,0.38,0.75,7,0.16666666666666666,0.007462686567164179,0.014285714285714287
3,all_edges,CNB,0,0.38,0.5,51,0.5581395348837209,0.21641791044776118,0.3118978265740533
3,all_edges,CNB,0,0.38,0.75,51,0.1875,0.07462686567164178,0.10676156583629892
3,all_edges,RF,0,0.38,0.5,89,0.6875,0.3805970149253731,0.4899563318777292
3,all_edges,RF,0,0.38,0.75,89,0.2361111111111111,0.12686567164179105,0.1650485436893204
3,all_edges,MLP,0,0.38,0.5,84,0.746031746031746,0.40298507462686567,0.523298969072165
3,all_edges,MLP,0,0.38,0.75,84,0.3142857142857143,0.1791044776119403,0.2281763180639585
3,all_edges,SWC,0,0.38,0.5,24,0.8095238095238095,0.13432835820895522,0.23042168674698799
3,all_edges,SWC,0,0.38,0.75,24,0.38095238095238093,0.05970149253731343,0.1032258064516129
3,20k_edges,UNWEIGHTED,0,0.38,0.5,23,0.09090909090909091,0.029850746268656716,0.0449438202247191
3,20k_edges,UNWEIGHTED,0,0.38,0.75,23,0.043478260869565216,0.014925373134328358,0.02222222222222222
3,20k_edges,TOPO,0,0.38,0.5,26,0.75,0.14925373134328357,0.24896265560165973
3,20k_edges,TOPO,0,0.38,0.75,26,0.32,0.06716417910447761,0.11102544333076331
3,20k_edges,TOPO_L2,0,0.38,0.5,0,0.0,0.0,0.0
3,20k_edges,TOPO_L2,0,0.38,0.75,0,0.0,0.0,0.0
3,20k_edges,STRING,0,0.38,0.5,209,0.3229166666666667,0.5074626865671642,0.39468264369968176
3,20k_edges,STRING,0,0.38,0.75,209,0.07804878048780488,0.13432835820895522,0.09873157353445321
3,20k_edges,CO_OCCUR,0,0.38,0.5,1,0.0,0.0,0.0
3,20k_edges,CO_OCCUR,0,0.38,0.75,1,0.0,0.0,0.0
3,20k_edges,REL,0,0.38,0.5,85,0.4647887323943662,0.2835820895522388,0.3522471910112359
3,20k_edges,REL,0,0.38,0.75,85,0.0625,0.04477611940298507,0.052173913043478265
3,20k_edges,CO_EXP,0,0.38,0.5,31,0.0,0.0,0.0
3,20k_edges,CO_EXP,0,0.38,0.75,31,0.0,0.0,0.0
3,20k_edges,GO_CC,0,0.38,0.5,120,0.514018691588785,0.5,0.5069124423963134
3,20k_edges,GO_CC,0,0.38,0.75,120,0.1794871794871795,0.16417910447761194,0.17149220489977726
3,20k_edges,GO_BP,0,0.38,0.5,176,0.1130952380952381,0.16417910447761194,0.13393143223325857
3,20k_edges,GO_BP,0,0.38,0.75,176,0.011560693641618497,0.022388059701492536,0.015247776365946633
3,20k_edges,GO_MF,0,0.38,0.5,157,0.11564625850340136,0.14925373134328357,0.1303181295515523
3,20k_edges,GO_MF,0,0.38,0.75,157,0.046052631578947366,0.05223880597014925,0.04895104895104895
3,20k_edges,ALL,0,0.38,0.5,17,0.8666666666666667,0.12686567164179105,0.2213319979969955
3,20k_edges,ALL,0,0.38,0.75,17,0.7333333333333333,0.09701492537313433,0.1713600958657879
3,20k_edges,GO_SS,0,0.38,0.5,96,0.3333333333333333,0.2537313432835821,0.288135593220339
3,20k_edges,GO_SS,0,0.38,0.75,96,0.08888888888888889,0.07462686567164178,0.08113590263691682
3,20k_edges,TOPOS,0,0.38,0.5,0,0.0,0.0,0.0
3,20k_edges,TOPOS,0,0.38,0.75,0,0.0,0.0,0.0
3,20k_edges,ASSOC,0,0.38,0.5,18,0.7058823529411765,0.1044776119402985,0.1820151679306609
3,20k_edges,ASSOC,0,0.38,0.75,18,0.4117647058823529,0.05223880597014925,0.09271523178807947
3,20k_edges,TOPO_GO,0,0.38,0.5,47,0.65,0.23134328358208955,0.34123624047417445
3,20k_edges,TOPO_GO,0,0.38,0.75,47,0.24444444444444444,0.09701492537313433,0.1389023797960175
3,20k_edges,TOPO_CO_EXP,0,0.38,0.5,15,0.6428571428571429,0.07462686567164178,0.1337295690936107
3,20k_edges,TOPO_CO_EXP,0,0.38,0.75,15,0.26666666666666666,0.029850746268656716,0.053691275167785234
3,20k_edges,TOPO_CO_EXP,0,0.38,0.5,15,0.6428571428571429,0.07462686567164178,0.1337295690936107
3,20k_edges,TOPO_CO_EXP,0,0.38,0.75,15,0.26666666666666666,0.029850746268656716,0.053691275167785234
3,20k_edges,TOPO_GO_CO_EXP,0,0.38,0.5,29,0.76,0.15671641791044777,0.2598502116574406
3,20k_edges,TOPO_GO_CO_EXP,0,0.38,0.75,29,0.4074074074074074,0.09701492537313433,0.1567123287671233
3,20k_edges,CNB,0,0.38,0.5,115,0.4731182795698925,0.3880597014925373,0.4263883712262393
3,20k_edges,CNB,0,0.38,0.75,115,0.15384615384615385,0.13432835820895522,0.14342629482071714
3,20k_edges,RF,0,0.38,0.5,106,0.7012987012987013,0.47761194029850745,0.5682341335087142
3,20k_edges,RF,0,0.38,0.75,106,0.24705882352941178,0.16417910447761194,0.19726729291204098
3,20k_edges,MLP,0,0.38,0.5,120,0.6262626262626263,0.5223880597014925,0.5696285601785012
3,20k_edges,MLP,0,0.38,0.75,120,0.2727272727272727,0.23880597014925373,0.2546419098143236
3,20k_edges,SWC,0,0.38,0.5,51,0.7555555555555555,0.29850746268656714,0.4279421019509125
3,20k_edges,SWC,0,0.38,0.75,51,0.2978723404255319,0.11194029850746269,0.16272762495156914
3,all_edges,UNWEIGHTED,0,0.4,0.5,23,0.09090909090909091,0.029850746268656716,0.0449438202247191
3,all_edges,UNWEIGHTED,0,0.4,0.75,23,0.043478260869565216,0.014925373134328358,0.02222222222222222
3,all_edges,TOPO,0,0.4,0.5,15,0.7692307692307693,0.08955223880597014,0.160427807486631
3,all_edges,TOPO,0,0.4,0.75,15,0.2,0.029850746268656716,0.051948051948051945
3,all_edges,TOPO_L2,0,0.4,0.5,0,0.0,0.0,0.0
3,all_edges,TOPO_L2,0,0.4,0.75,0,0.0,0.0,0.0
3,all_edges,STRING,0,0.4,0.5,168,0.13664596273291926,0.1865671641791045,0.15775132654524596
3,all_edges,STRING,0,0.4,0.75,168,0.018072289156626505,0.029850746268656716,0.022514071294559096
3,all_edges,CO_OCCUR,0,0.4,0.5,1,0.0,0.0,0.0
3,all_edges,CO_OCCUR,0,0.4,0.75,1,0.0,0.0,0.0
3,all_edges,REL,0,0.4,0.5,77,0.45454545454545453,0.26865671641791045,0.3377110694183865
3,all_edges,REL,0,0.4,0.75,77,0.1267605633802817,0.07462686567164178,0.0939457202505219
3,all_edges,CO_EXP,0,0.4,0.5,11,0.0,0.0,0.0
3,all_edges,CO_EXP,0,0.4,0.75,11,0.0,0.0,0.0
3,all_edges,GO_CC,0,0.4,0.5,33,0.26666666666666666,0.07462686567164178,0.11661807580174927
3,all_edges,GO_CC,0,0.4,0.75,33,0.16666666666666666,0.03731343283582089,0.06097560975609756
3,all_edges,GO_BP,0,0.4,0.5,73,0.1111111111111111,0.07462686567164178,0.08928571428571427
3,all_edges,GO_BP,0,0.4,0.75,73,0.0547945205479452,0.029850746268656716,0.03864734299516908
3,all_edges,GO_MF,0,0.4,0.5,84,0.12658227848101267,0.09701492537313433,0.10984368398817068
3,all_edges,GO_MF,0,0.4,0.75,84,0.04878048780487805,0.03731343283582089,0.04228329809725158
3,all_edges,ALL,0,0.4,0.5,3,0.5,0.014925373134328358,0.02898550724637681
3,all_edges,ALL,0,0.4,0.75,3,1.0,0.014925373134328358,0.029411764705882353
3,all_edges,GO_SS,0,0.4,0.5,20,0.5263157894736842,0.11194029850746269,0.18461538461538463
3,all_edges,GO_SS,0,0.4,0.75,20,0.15789473684210525,0.022388059701492536,0.039215686274509796
3,all_edges,TOPOS,0,0.4,0.5,0,0.0,0.0,0.0
3,all_edges,TOPOS,0,0.4,0.75,0,0.0,0.0,0.0
3,all_edges,ASSOC,0,0.4,0.5,7,0.6666666666666666,0.03731343283582089,0.0706713780918728
3,all_edges,ASSOC,0,0.4,0.75,7,0.5,0.029850746268656716,0.056338028169014086
3,all_edges,TOPO_GO,0,0.4,0.5,11,0.8,0.08208955223880597,0.14890016920473773
3,all_edges,TOPO_GO,0,0.4,0.75,11,0.3,0.022388059701492536,0.041666666666666664
3,all_edges,TOPO_CO_EXP,0,0.4,0.5,1,0.0,0.0,0.0
3,all_edges,TOPO_CO_EXP,0,0.4,0.75,1,0.0,0.0,0.0
3,all_edges,TOPO_CO_EXP,0,0.4,0.5,1,0.0,0.0,0.0
3,all_edges,TOPO_CO_EXP,0,0.4,0.75,1,0.0,0.0,0.0
3,all_edges,TOPO_GO_CO_EXP,0,0.4,0.5,6,0.6,0.029850746268656716,0.05687203791469194
3,all_edges,TOPO_GO_CO_EXP,0,0.4,0.75,6,0.0,0.0,0.0
3,all_edges,CNB,0,0.4,0.5,43,0.5135135135135135,0.1791044776119403,0.26557949912638323
3,all_edges,CNB,0,0.4,0.75,43,0.175,0.05970149253731343,0.0890302066772655
3,all_edges,RF,0,0.4,0.5,74,0.6851851851851852,0.3283582089552239,0.44395964003272437
3,all_edges,RF,0,0.4,0.75,74,0.2542372881355932,0.11194029850746269,0.15544041450777205
3,all_edges,MLP,0,0.4,0.5,79,0.7586206896551724,0.3805970149253731,0.506889541450192
3,all_edges,MLP,0,0.4,0.75,79,0.3076923076923077,0.16417910447761194,0.2141119221411192
3,all_edges,SWC,0,0.4,0.5,21,0.7777777777777778,0.11194029850746269,0.195712954333644
3,all_edges,SWC,0,0.4,0.75,21,0.3333333333333333,0.04477611940298507,0.07894736842105263
3,20k_edges,UNWEIGHTED,0,0.4,0.5,23,0.09090909090909091,0.029850746268656716,0.0449438202247191
3,20k_edges,UNWEIGHTED,0,0.4,0.75,23,0.043478260869565216,0.014925373134328358,0.02222222222222222
3,20k_edges,TOPO,0,0.4,0.5,22,0.75,0.12686567164179105,0.21702127659574466
3,20k_edges,TOPO,0,0.4,0.75,22,0.2857142857142857,0.05223880597014925,0.08832807570977917
3,20k_edges,TOPO_L2,0,0.4,0.5,0,0.0,0.0,0.0
3,20k_edges,TOPO_L2,0,0.4,0.75,0,0.0,0.0,0.0
3,20k_edges,STRING,0,0.4,0.5,181,0.35542168674698793,0.48507462686567165,0.41024818142918273
3,20k_edges,STRING,0,0.4,0.75,181,0.0903954802259887,0.13432835820895522,0.10806754221388368
3,20k_edges,CO_OCCUR,0,0.4,0.5,1,0.0,0.0,0.0
3,20k_edges,CO_OCCUR,0,0.4,0.75,1,0.0,0.0,0.0
3,20k_edges,REL,0,0.4,0.5,80,0.47761194029850745,0.27611940298507465,0.34993350081276786
3,20k_edges,REL,0,0.4,0.75,80,0.06666666666666667,0.04477611940298507,0.05357142857142856
3,20k_edges,CO_EXP,0,0.4,0.5,30,0.0,0.0,0.0
3,20k_edges,CO_EXP,0,0.4,0.75,30,0.0,0.0,0.0
3,20k_edges,GO_CC,0,0.4,0.5,115,0.5339805825242718,0.5,0.5164319248826291
3,20k_edges,GO_CC,0,0.4,0.75,115,0.1875,0.16417910447761194,0.17506631299734746
3,20k_edges,GO_BP,0,0.4,0.5,159,0.125,0.16417910447761194,0.14193548387096772
3,20k_edges,GO_BP,0,0.4,0.75,159,0.01282051282051282,0.022388059701492536,0.016304347826086956
3,20k_edges,GO_MF,0,0.4,0.5,154,0.11805555555555555,0.14925373134328357,0.1318340442031795
3,20k_edges,GO_MF,0,0.4,0.75,154,0.04697986577181208,0.05223880597014925,0.04946996466431095
3,20k_edges,ALL,0,0.4,0.5,12,0.8181818181818182,0.08955223880597014,0.16143497757847533
3,20k_edges,ALL,0,0.4,0.75,12,0.8181818181818182,0.08208955223880597,0.14920874152223057
3,20k_edges,GO_SS,0,0.4,0.5,80,0.3611111111111111,0.23134328358208955,0.2820153953813856
3,20k_edges,GO_SS,0,0.4,0.75,80,0.10810810810810811,0.07462686567164178,0.08830022075055188
3,20k_edges,TOPOS,0,0.4,0.5,0,0.0,0.0,0.0
3,20k_edges,TOPOS,0,0.4,0.75,0,0.0,0.0,0.0
3,20k_edges,ASSOC,0,0.4,0.5,12,0.9090909090909091,0.08208955223880597,0.15058179329226556
3,20k_edges,ASSOC,0,0.4,0.75,12,0.5454545454545454,0.04477611940298507,0.08275862068965516
3,20k_edges,TOPO_GO,0,0.4,0.5,37,0.696969696969697,0.20149253731343283,0.3126101182985149
3,20k_edges,TOPO_GO,0,0.4,0.75,37,0.2777777777777778,0.08955223880597014,0.13544018058690746
3,20k_edges,TOPO_CO_EXP,0,0.4,0.5,9,0.7777777777777778,0.05970149253731343,0.11089108910891089
3,20k_edges,TOPO_CO_EXP,0,0.4,0.75,9,0.3333333333333333,0.022388059701492536,0.04195804195804195
3,20k_edges,TOPO_CO_EXP,0,0.4,0.5,9,0.7777777777777778,0.05970149253731343,0.11089108910891089
3,20k_edges,TOPO_CO_EXP,0,0.4,0.75,9,0.3333333333333333,0.022388059701492536,0.04195804195804195
3,20k_edges,TOPO_GO_CO_EXP,0,0.4,0.5,26,0.7727272727272727,0.1417910447761194,0.2396142433234421
3,20k_edges,TOPO_GO_CO_EXP,0,0.4,0.75,26,0.4583333333333333,0.09701492537313433,0.1601343784994401
3,20k_edges,CNB,0,0.4,0.5,102,0.4939759036144578,0.3656716417910448,0.42024892793640833
3,20k_edges,CNB,0,0.4,0.75,102,0.16483516483516483,0.12686567164179105,0.14337925217880235
3,20k_edges,RF,0,0.4,0.5,101,0.7162162162162162,0.4701492537313433,0.5676640598435907
3,20k_edges,RF,0,0.4,0.75,101,0.2625,0.16417910447761194,0.2020113686051596
3,20k_edges,MLP,0,0.4,0.5,114,0.6559139784946236,0.5149253731343284,0.5769309848536769
3,20k_edges,MLP,0,0.4,0.75,114,0.28846153846153844,0.23880597014925373,0.261295590636908
3,20k_edges,SWC,0,0.4,0.5,45,0.75,0.2462686567164179,0.3707865168539326
3,20k_edges,SWC,0,0.4,0.75,45,0.3170731707317073,0.1044776119402985,0.15716753022452504
3,all_edges,UNWEIGHTED,0,0.42,0.5,16,0.13333333333333333,0.029850746268656716,0.048780487804878044
3,all_edges,UNWEIGHTED,0,0.42,0.75,16,0.0625,0.014925373134328358,0.024096385542168672
3,all_edges,TOPO,0,0.42,0.5,12,0.8,0.07462686567164178,0.13651877133105803
3,all_edges,TOPO,0,0.42,0.75,12,0.25,0.029850746268656716,0.05333333333333334
3,all_edges,TOPO_L2,0,0.42,0.5,0,0.0,0.0,0.0
3,all_edges,TOPO_L2,0,0.42,0.75,0,0.0,0.0,0.0
3,all_edges,STRING,0,0.42,0.5,159,0.14473684210526316,0.1865671641791045,0.16301126259632487
3,all_edges,STRING,0,0.42,0.75,159,0.01910828025477707,0.029850746268656716,0.023300970873786405
3,all_edges,CO_OCCUR,0,0.42,0.5,1,0.0,0.0,0.0
3,all_edges,CO_OCCUR,0,0.42,0.75,1,0.0,0.0,0.0
3,all_edges,REL,0,0.42,0.5,71,0.4918032786885246,0.26865671641791045,0.3474903474903475
3,all_edges,REL,0,0.42,0.75,71,0.13636363636363635,0.07462686567164178,0.09646302250803858
3,all_edges,CO_EXP,0,0.42,0.5,11,0.0,0.0,0.0
3,all_edges,CO_EXP,0,0.42,0.75,11,0.0,0.0,0.0
3,all_edges,GO_CC,0,0.42,0.5,33,0.26666666666666666,0.07462686567164178,0.11661807580174927
3,all_edges,GO_CC,0,0.42,0.75,33,0.16666666666666666,0.03731343283582089,0.06097560975609756
3,all_edges,GO_BP,0,0.42,0.5,61,0.13114754098360656,0.07462686567164178,0.09512485136741974
3,all_edges,GO_BP,0,0.42,0.75,61,0.06557377049180328,0.029850746268656716,0.04102564102564102
3,all_edges,GO_MF,0,0.42,0.5,72,0.14705882352941177,0.09701492537313433,0.1169064748201439
3,all_edges,GO_MF,0,0.42,0.75,72,0.056338028169014086,0.03731343283582089,0.04489337822671155
3,all_edges,ALL,0,0.42,0.5,1,0.0,0.007462686567164179,0.0
3,all_edges,ALL,0,0.42,0.75,1,1.0,0.007462686567164179,0.014814814814814815
3,all_edges,GO_SS,0,0.42,0.5,16,0.6,0.09701492537313433,0.16702355460385437
3,all_edges,GO_SS,0,0.42,0.75,16,0.2,0.022388059701492536,0.040268456375838924
3,all_edges,TOPOS,0,0.42,0.5,0,0.0,0.0,0.0
3,all_edges,TOPOS,0,0.42,0.75,0,0.0,0.0,0.0
3,all_edges,ASSOC,0,0.42,0.5,4,0.6666666666666666,0.022388059701492536,0.04332129963898917
3,all_edges,ASSOC,0,0.42,0.75,4,0.3333333333333333,0.014925373134328358,0.028571428571428574
3,all_edges,TOPO_GO,0,0.42,0.5,10,0.7777777777777778,0.07462686567164178,0.13618677042801555
