PROTEIN_U,PROTEIN_V,TOPO
YBR175W,YPL029W,0.0
YBR175W,YOL045W,0.0
YBR203W,YKR048C,0.0
YBL058W,YBR223C,0.10726735123299307
YBR223C,YCL028W,0.09816001204943922
YBR267W,YJL122W,0.0
YBR280C,YNL141W,0.0
YBR280C,YEL060C,0.1979684640277947
YBR139W,YBR280C,0.0
YHR135C,YMR303C,0.0
YHR135C,YNL172W,0.0
YHR135C,YIL033C,0.29745812781876174
YHR135C,YLR438W,0.0
YGR155W,YHR135C,0.042419703581203276
YGR267C,YHR135C,0.09053254279066951
YHR135C,YHR183W,0.089937780771033
YEL034W,YHR135C,0.0
YHR135C,YKL210W,0.0698517564130282
YBR028C,YHR135C,0.0
YER123W,YHR135C,0.0
YHR112C,YHR135C,0.0
YHR135C,YJL207C,0.0
YHR135C,YIR034C,0.097258430627377
YHR135C,YOR177C,0.0
YHR135C,YHR179W,0.17028126628048215
YHR135C,YPL171C,0.0
YHR135C,YLR134W,0.0
YHR135C,YNL055C,0.1001313399834022
YDL134C,YHR135C,0.23820544787606662
YDL188C,YHR135C,0.14910094835648816
YDR032C,YHR135C,0.0
YBR218C,YHR135C,0.0
YER043C,YHR135C,0.12226303314375453
YHR135C,YNL334C,0.0
YHR135C,YNL025C,0.0
YHR135C,YPR121W,0.0
YHR135C,YKR059W,0.1475664012526426
YHR135C,YJL138C,0.1475664012526426
YAL016W,YHR135C,0.18009146482536106
YHR135C,YPL203W,0.2961747188829622
YHR135C,YKL166C,0.3118303830808323
YHR135C,YOR089C,0.20652361268099162
YGR111W,YHR135C,0.0
YGR154C,YHR135C,0.0
YHR135C,YMR226C,0.07753722981925953
YHR135C,YNL093W,0.25035614197527306
YCL039W,YPL018W,0.0
YCL039W,YIL097W,0.18328104540829548
YCL039W,YDL225W,0.057059654103777384
YCL039W,YDL185W,0.0
YCL039W,YPL139C,0.04126109460800324
YBR105C,YCL039W,0.024016594300732844
YCL039W,YIL017C,0.18328104540829548
YCL039W,YGL227W,0.18328104540829548
YCR079W,YPL160W,0.10778644162501785
YCR079W,YOR317W,0.0
YCR079W,YNL014W,0.0
YCR079W,YPL022W,0.06998160547666682
YDL025C,YGR016W,0.0
YDL060W,YDR224C,0.03306342685381939
YDL060W,YOL041C,0.05413827405361373
YDL060W,YER006W,0.0811915937044785
YDL100C,YML048W,0.0
YDL100C,YKL062W,0.0
YDL100C,YNL055C,0.0
YBR014C,YDL100C,0.0
YDL100C,YER083C,0.11332762002096426
YDL100C,YGL020C,0.11332762002096426
YDL156W,YJL014W,0.0
YDL175C,YMR303C,0.0
YDL175C,YOR204W,0.0
YDL175C,YDR432W,0.0
YDL175C,YPR191W,0.02985794614893772
YDL175C,YDR023W,0.0
YDL175C,YNL189W,0.05834684031102134
YDL175C,YGR165W,0.0
YDL193W,YGL195W,0.0
YDL193W,YOR185C,0.2590249092580211
YDL193W,YJR132W,0.0
YDL193W,YGL008C,0.0
YDL213C,YHL038C,0.0
YDL213C,YOL139C,0.17358149559198055
YDL213C,YKR024C,0.0
YDL213C,YLL008W,0.1923750431399944
YDL213C,YMR049C,0.3742697547534695
YCL011C,YDL213C,0.05948967074499798
YDL213C,YMR290C,0.32532677600589166
YDL213C,YDR224C,0.02556224988199918
YBL002W,YDL213C,0.04348756239496437
YDL213C,YLR432W,0.03109573704396848
YDL213C,YLL027W,0.0
YDL213C,YLR347C,0.04490381053652084
YDL213C,YNL132W,0.24228544001844748
YDL213C,YNL308C,0.053278318124181934
YCL059C,YDL213C,0.2393672091660057
YDL213C,YJR144W,0.0
YDL213C,YDR194C,0.07882290726733451
YDL213C,YOL041C,0.03660521951898295
YDL213C,YNL061W,0.4427165135563349
YDL213C,YOR310C,0.10355693762167253
YDL213C,YOR017W,0.0
YDL213C,YEL055C,0.013087752907567734
YDL213C,YGL120C,0.06532283915316398
YDL213C,YDR496C,0.2774271961061981
YDL213C,YLR196W,0.014497195014830046
YDL213C,YDR091C,0.0
YDL213C,YMR229C,0.14884139021003567
YDL213C,YKR059W,0.13065200793539905
YDL213C,YJL138C,0.13065200793539905
YDL213C,YGR162W,0.22305558902123432
YDL213C,YPR016C,0.32537841056384736
YDL213C,YHR099W,0.008709696582260661
YDL060W,YDL213C,0.1216814894558102
YBL004W,YDL213C,0.16138548335903896
YDL213C,YER006W,0.2940165060724162
YDL213C,YGR103W,0.38987006715579187
YDL213C,YGR145W,0.17835110052319939
YDL213C,YHR052W,0.3672111191757086
YDL213C,YDR381W,0.03829764498169072
YDL213C,YOR272W,0.370291406738383
YDR128W,YDR188W,0.0
YDR128W,YOL139C,0.15389393657626718
YDR128W,YGL205W,0.0
YCL028W,YDR128W,0.0
YDR128W,YPL258C,0.06897442030023349
YDR128W,YER182W,0.0
YDR128W,YHR033W,0.09217497798533808
YDR200C,YMR319C,0.25712063460844586
YDR200C,YML123C,0.1719344635979865
YDR200C,YFR008W,0.1837108475422673
YDR200C,YGR086C,0.26024325051376385
YDR200C,YMR029C,0.2732487846664239
YDR266C,YMR012W,0.0
YDR219C,YDR328C,0.0
YDR219C,YHR122W,0.0
YDR247W,YNL210W,0.0
YDR150W,YDR247W,0.0
YBL066C,YDR247W,0.0
YBL061C,YDR247W,0.0
YDR247W,YGL207W,0.0
YDR247W,YDR416W,0.0
YBR126C,YDR247W,0.0
YDR071C,YDR247W,0.1530163983934075
YDR267C,YHR044C,0.0
YDR267C,YIL128W,0.10644788961083304
YDR267C,YOR261C,0.0
YDR267C,YER098W,0.0
YDR267C,YOL111C,0.0
YDR306C,YKL085W,0.0
YDR306C,YMR105C,0.0
YDR306C,YDR328C,0.19556384388540915
YDR306C,YNL138W,0.0
YDR306C,YOR027W,0.19224186437634888
YDR316W,YGR041W,0.0
YDR316W,YPR121W,0.0
YDR316W,YLR447C,0.0
YBL104C,YDR316W,0.0
YCR002C,YDR324C,0.024243823091136367
YBL045C,YDR339C,0.0
YDR339C,YGL006W,0.0
YDR365C,YOL139C,0.10662806257997312
YDR365C,YIL035C,0.20588376654404444
YDR365C,YOR061W,0.2799227233756534
YDR365C,YGL019W,0.27482859755094885
YDR224C,YDR365C,0.0
YDR365C,YLR432W,0.0
YDL051W,YDR365C,0.11368217308216248
YDR194C,YDR365C,0.0
YDR365C,YOL041C,0.13705541649128244
YDR365C,YJL207C,0.0
YDR365C,YKR081C,0.0
YDR365C,YNR054C,0.033572330902777184
YDR365C,YDR381W,0.10640310509603064
YDR398W,YNR016C,0.0
YDR398W,YLR216C,0.0
YDR398W,YFL045C,0.0
YDR398W,YLR336C,0.0
YBR088C,YER041W,0.0
YER041W,YKR081C,0.021689831629141062
YFR016C,YLL050C,0.06553657931047498
YGL004C,YLR421C,0.5416342039193398
YCL030C,YGR052W,0.0
YDR432W,YGR054W,0.0
YGR103W,YOR272W,0.5120874152795825
YGR223C,YPL028W,0.0
YHR105W,YLL040C,0.0
YFR016C,YIL034C,0.13265758468557154
YFR016C,YIL125W,0.1499613100164041
YDR127W,YFR024C-A,0.0
YFR024C-A,YOR039W,0.0
YFR024C-A,YMR302C,0.0
YFR024C-A,YJL045W,0.0
YFR024C-A,YLR422W,0.0
YFR024C-A,YOR042W,0.0
YBR272C,YGL004C,0.5794096665144591
YGL004C,YHR027C,0.37663505166636135
YGL004C,YHR200W,0.6455712453235204
YFR004W,YGL004C,0.6400367592911473
YER021W,YGL004C,0.6101579080861401
YDL147W,YGL004C,0.7305630493060199
YDL097C,YGL004C,0.7669999067298785
YGL004C,YPR108W,0.5454361161344569
YGL004C,YOR261C,0.55606427801365
YDR427W,YGL004C,0.5965896578962342
YGL004C,YKL145W,0.7869041441388971
YDL007W,YGL004C,0.5639568110499384
YGL004C,YOR259C,0.5278121081909639
YGL004C,YOR117W,0.5434564847565312
YGL004C,YPL235W,0.08392756259521343
YDL145C,YGL081W,0.039868455373890894
YFR015C,YGL081W,0.0
YGL081W,YMR309C,0.0
YGL081W,YOL094C,0.15008229128333608
YGL081W,YJL074C,0.02418973165313733
YGL081W,YGR184C,0.0
YBL039C,YGL081W,0.0638961273624308
YGL131C,YLR413W,0.0
YER174C,YGL220W,0.0
YGL220W,YLL029W,0.0
YGR052W,YLR127C,0.0
YDL137W,YGR052W,0.0
YGR054W,YNL132W,0.0
YGR067C,YMR012W,0.0
YBL002W,YGR067C,0.0
YGR067C,YNL085W,0.0
YGR067C,YJL080C,0.0
YGR103W,YOR061W,0.09738250313562145
YGR103W,YOR039W,0.09425574305460416
YDL031W,YGR103W,0.3780919503228708
YGR103W,YMR290C,0.5283397587583638
YDL014W,YGR103W,0.2133484371536149
YER006W,YGR103W,0.4662372336051345
YGR103W,YKR081C,0.5958967932044449
YGR103W,YPR143W,0.0
YGR173W,YKL085W,0.0
YGR280C,YMR302C,0.0
YHL010C,YLR138W,0.0
YBL049W,YHL010C,0.0
YHR052W,YKL172W,0.3154769423633288
YDR194C,YHR052W,0.13921640573269928
YHR052W,YOR310C,0.04404437644886532
YHR052W,YMR229C,0.1427559601246699
YHR052W,YOR206W,0.49855093821365054
YDL137W,YHR188C,0.17545626796328698
YHR183W,YHR196W,0.08843942039122778
YHR196W,YLL026W,0.0
YHR196W,YIL125W,0.0
YHR196W,YPL126W,0.23325775370346172
YGR240C,YHR196W,0.1101876740154282
YER120W,YHR196W,0.0
YHR196W,YJL109C,0.12303905567616873
YBR039W,YHR197W,0.0
YCL014W,YHR197W,0.0
YBL002W,YHR197W,0.062783816116563
YHR197W,YNL113W,0.04420662068865154
YDR131C,YHR197W,0.010426854979015363
YHR197W,YNL182C,0.5695097315218669
YCR088W,YHR199C,0.04938705687754102
YHR199C,YMR308C,0.0
YGR209C,YHR199C,0.0
YIL007C,YLR304C,0.0
YIL079C,YOR204W,0.0
YIL079C,YML056C,0.12484251375816943
YIL113W,YNL138W,0.0
YJL020C,YLR258W,0.0
YBL002W,YJL020C,0.0
YJL068C,YLR354C,0.0
YIL035C,YJL069C,0.2594620103726615
YJL069C,YOR061W,0.367719153348786
YGL019W,YJL069C,0.36386929088089964
YJL069C,YOR039W,0.3381640817897391
YJL069C,YLR129W,0.3524920259917682
YJL069C,YNL132W,0.25854488395840997
YER127W,YJL069C,0.0
YJL069C,YPL126W,0.27293118790335663
YDL014W,YJL069C,0.24300466523289624
YJL069C,YOR090C,0.0
YCR057C,YJL069C,0.44341882286359796
YJL069C,YMR229C,0.06064469164197323
YJL069C,YLR197W,0.2582526621508344
YDL185W,YJL069C,0.034783457435983996
YDR449C,YJL069C,0.27275570787101383
YGR090W,YJL069C,0.4987855796238112
YJL069C,YJL109C,0.32777047929606934
YJL069C,YKL099C,0.0968843793381469
YJL069C,YKR060W,0.24486590299067568
YJL069C,YKR096W,0.0
YJL069C,YLR222C,0.22168405826932955
YJL069C,YLR409C,0.2637868839493111
YJL069C,YML093W,0.0
YJR061W,YKL168C,0.0
YKL095W,YPL037C,0.0
YKL095W,YKR059W,0.0319460955877855
YJL138C,YKL095W,0.0319460955877855
YKL215C,YLL026W,0.0
YMR284W,YPL078C,0.11020152179593985
YMR106C,YNR016C,0.021074688444077765
YKL095W,YKR048C,0.02341368093174765
YHR170W,YKL095W,0.0
YKL095W,YLL036C,0.5313347730023975
YJR104C,YKL095W,0.051949149520709254
YDR212W,YKL095W,0.0
YKL067W,YKL095W,0.0
YDL014W,YKL078W,0.0
YGL137W,YKL078W,0.0799692640853333
YKL104C,YKL161C,0.0
YEL034W,YMR284W,0.07778468045464004
YDL065C,YMR284W,0.0
YDR394W,YMR284W,0.0911813600318965
YDR190C,YMR284W,0.0
YFL022C,YMR284W,0.0
YJL014W,YMR106C,0.0
YDL145C,YMR106C,0.19245363300845225
YJR109C,YMR106C,0.04724301549452367
YEL030W,YMR106C,0.0
YGR267C,YMR106C,0.057296217157193144
YBR018C,YMR106C,0.08632469524030316
YMR106C,YNL037C,0.07618813961188439
YMR106C,YOR142W,0.0
YMR106C,YNL006W,0.07995467325088593
YIL094C,YMR106C,0.13761597996039682
YJL117W,YMR106C,0.013886888201636544
YMR106C,YNL055C,0.0
YDR032C,YMR106C,0.05731025760461869
YBL049W,YGL227W,0.20864478637803577
YCR079W,YIL125W,0.24394131530713567
YDL213C,YGR150C,0.0
YDR398W,YMR246W,0.165786706621047
YDR087C,YGR103W,0.11991172993968827
YJL069C,YOR145C,0.12058151824191338
YCR079W,YOR323C,0.0
YDR361C,YER117W,0.0
YBL087C,YDR361C,0.0
YHR115C,YNL116W,0.28634300503452387
YBR039W,YMR106C,0.12390661311431195
YNL093W,YOR089C,0.4479180920581346
YBL036C,YDR342C,0.0
YBR085W,YHR135C,0.0
YHR135C,YJR104C,0.09015461558204509
YDL025C,YHR009C,0.0
YDL213C,YLR175W,0.27247072356471536
YDL213C,YDR432W,0.0
YDR131C,YIL063C,0.05097820264356077
YDL132W,YDR306C,0.2235672330997428
YFR024C-A,YMR304W,0.0
YGL081W,YKL104C,0.0
YGR103W,YIL070C,0.02985748425509983
YDR328C,YJL149W,0.17559657475029483
YMR106C,YMR287C,0.0
YJL141C,YLR270W,0.0
YCL039W,YDR255C,0.18328104540829548
YDL213C,YKL014C,0.13661663864205756
YDR365C,YGL008C,0.0
YHR115C,YNL311C,0.23667081753071686
YDR216W,YMR106C,0.05634413873708458
YHR196W,YPR160W,0.0
YJL026W,YOR229W,0.44767004451290393
YJL141C,YPL247C,0.0
YAR003W,YJL026W,0.0
YBR203W,YDR328C,0.03108049924567197
YHR135C,YNL139C,0.0
YHR135C,YPL258C,0.04782069982680994
YDL060W,YOR056C,0.34242261350866654
YDL193W,YLR293C,0.1361568840111352
YDL213C,YOR206W,0.27560556433845707
YDR306C,YER043C,0.0
YER117W,YML056C,0.0
YBL087C,YML056C,0.0
YGL081W,YGR155W,0.0
YHL010C,YKR017C,0.0
YDL192W,YHR188C,0.17253111010695465
YDR432W,YIL079C,0.0
YKL095W,YPR191W,0.13443896866694632
YDR127W,YMR106C,0.05881704269272262
YCR079W,YKL085W,0.0
YDL213C,YGR198W,0.0
YDR398W,YJL026W,0.0
YGR103W,YMR229C,0.11929209279986587
YDR155C,YJL020C,0.06002309501277831
YDL132W,YJL149W,0.1486924325579519
YER012W,YMR106C,0.12279294408018984
YBL049W,YCL039W,0.39319533397376855
YDR128W,YEL062W,0.0
YDL052C,YML115C,0.0
YBL049W,YDR255C,0.20864478637803577
YBR175W,YLR403W,0.010684475239278261
YBR175W,YMR190C,0.0
YHR135C,YLR109W,0.0
YCL039W,YDR342C,0.0
YCR079W,YKR059W,0.2148090304064836
YCR079W,YJL138C,0.2148090304064836
YBR126C,YCR079W,0.3536177266681156
YCR079W,YKL054C,0.0
YDL025C,YOL139C,0.017179042250825366
YAL049C,YDL025C,0.0
YDL156W,YIL142W,0.0
YDL213C,YJL109C,0.10689367708507476
YDL213C,YJR041C,0.0
YDL213C,YPL012W,0.1551981192662207
YDR128W,YLR216C,0.14140350112104774
YDR128W,YFL016C,0.22061072028635934
YDR316W,YFL053W,0.0
YDR398W,YOR259C,0.0
YBR025C,YDR398W,0.18164829513160988
YDR398W,YJR070C,0.0
YAL016W,YDR482C,0.0
YER041W,YLR449W,0.10977656703851502
YFR003C,YOR232W,0.0
YER006W,YGL081W,0.0
YCL054W,YGR103W,0.17222557994168985
YGR103W,YNL189W,0.06109023968138172
YGR103W,YPR016C,0.5662152000513976
YHR052W,YNL132W,0.20552261666801716
YBR142W,YHR052W,0.42425561856820493
YJR110W,YLR071C,0.0
YJR064W,YKL095W,0.09129717014244132
YBL045C,YKL095W,0.13348802634646836
YHR019C,YKL095W,0.0
YDL101C,YKL095W,0.07503261301021141
YHR179W,YMR106C,0.0583649568896002
YBL049W,YMR135C,0.20864478637803577
YIL079C,YNL004W,0.0
YKL054C,YMR106C,0.0
YDL132W,YLR097C,0.20314452101880312
YJL085W,YLR247C,0.0
YLR427W,YML056C,0.0
YIL126W,YNL116W,0.0
YGR267C,YOL087C,0.0
YNL055C,YOL087C,0.0
YGR086C,YPL150W,0.32937807974274474
YBR236C,YML010W,0.0
YKL013C,YLR370C,0.7276483840062796
YLR370C,YNR035C,0.7701319935778399
YDR127W,YGR240C,0.16051184885273792
YLR074C,YNL182C,0.4127717535580603
YCR093W,YPL235W,0.054606329668576405
YDL051W,YPR016C,0.03541541381967665
YGL130W,YOL145C,0.1490155700376674
YGL130W,YMR309C,0.2350165234129136
YER164W,YGL019W,0.423477243032667
YGR266W,YMR106C,0.0
YBR281C,YMR093W,0.0
YLR258W,YOR026W,0.0
YGR240C,YLR370C,0.04771052282351803
YDR171W,YFR028C,0.12351702408117544
YBR065C,YMR213W,0.32785934845172493
YGR090W,YOR039W,0.23607932912542737
YER094C,YMR106C,0.06355486446982969
YFR052W,YMR106C,0.08431451781601856
YHR065C,YMR106C,0.0
YDR422C,YMR106C,0.0
YDL052C,YMR106C,0.015093511083748807
YHR008C,YMR106C,0.0
YMR106C,YOR027W,0.06647066635711628
YBR126C,YMR106C,0.0
YLL048C,YMR106C,0.0
YDR128W,YMR106C,0.25055358068117634
YDR453C,YMR106C,0.0
YHR033W,YMR106C,0.15207089609056768
YML020W,YMR106C,0.0
YMR106C,YMR226C,0.057296217157193144
YJR064W,YMR106C,0.02122959005741407
YMR012W,YMR106C,0.05705680952801408
YDL160C,YMR106C,0.0
YMR106C,YPR175W,0.0
YMR106C,YPR160W,0.0
YMR106C,YMR108W,0.19019219490717176
YMR106C,YPR167C,0.0
YMR106C,YPL140C,0.339622937757528
YGR193C,YMR106C,0.0
YMR106C,YPL031C,0.11570386481724038
YLL013C,YMR106C,0.02778526915822122
YMR106C,YNL007C,0.021904708229484794
YML064C,YMR106C,0.35464760481070784
YLR222C,YMR105C,0.0
YHR020W,YLR222C,0.10250484625069217
YLR238W,YML123C,0.1780462015886186
YLR271W,YMR106C,0.0
YMR106C,YNR053C,0.0
YMR106C,YOL078W,0.04811290178822966
YMR106C,YPR003C,0.0
YLR016C,YLR086W,0.0
YLR016C,YNL189W,0.0
YLR097C,YMR303C,0.0
YLR097C,YLR289W,0.0
YLR097C,YNL037C,0.0
YLR097C,YLR167W,0.10226516201965084
YLL039C,YLR097C,0.10226516201965084
YKR094C,YLR097C,0.10226516201965084
YIL148W,YLR097C,0.10226516201965084
YGR233C,YLR186W,0.0
YER030W,YLR186W,0.0
YLR186W,YLR438W,0.0
YHR179W,YLR186W,0.16299891104510605
YLR186W,YPL004C,0.0
YDR106W,YLR222C,0.0
YLR129W,YLR222C,0.357278461328173
YLR222C,YPL265W,0.0
YLR222C,YMR319C,0.0
YBR057C,YLR222C,0.0
YLR222C,YNL055C,0.0
YLR222C,YNL138W,0.0
YDL185W,YLR222C,0.126454404212834
YLR238W,YMR319C,0.2693083224996538
YLR238W,YMR029C,0.2764233465672652
YHR154W,YLR320W,0.0
YJL047C,YLR320W,0.0
YDL215C,YLR320W,0.0
YCR048W,YLR427W,0.0
YLR427W,YMR319C,0.0
YAL035W,YLR427W,0.0
YBR121C,YLR427W,0.0
YLR427W,YMR290C,0.14951457619723735
YLR427W,YLR432W,0.0
YLR427W,YNL132W,0.14151019232277395
YLR427W,YNL308C,0.0
YJR144W,YLR427W,0.0
YLR219W,YLR427W,0.0
YLR427W,YOL041C,0.15875570867637676
YLR427W,YPL043W,0.1574394697422318
YDR432W,YLR427W,0.0
YHR179W,YLR427W,0.12091852933755094
YGR087C,YLR427W,0.0
YGR162W,YLR427W,0.24664411623424012
YGL049C,YLR427W,0.16615096704588683
YKR081C,YLR427W,0.07168771584298825
YLR427W,YOR206W,0.2263954486267757
YLR427W,YPL012W,0.1285263309111627
YML029W,YNL329C,0.0
YBL022C,YML029W,0.0
YLR106C,YML029W,0.0
YDL132W,YML088W,0.1486924325579519
YGL171W,YMR093W,0.09711654527548375
YJL109C,YMR093W,0.4313451938606672
YLR396C,YMR291W,0.0
YBR009C,YNL182C,0.08854457391798545
YNL030W,YNL182C,0.08854457391798545
YDR225W,YOL054W,0.30487504510354935
YBL002W,YOL054W,0.0
YHR179W,YNL094W,0.1253310739412037
YMR105C,YNL094W,0.0
YNL094W,YPL004C,0.0
YML123C,YNL116W,0.0
YDR155C,YNL157W,0.0
YBL002W,YNL157W,0.0
YER043C,YNL157W,0.0
YNL055C,YNL260C,0.0
YNL008C,YNL260C,0.0
YDL007W,YNL311C,0.0
YDR190C,YNL311C,0.13501038640874471
YNL311C,YOR027W,0.16373050907205683
YLR167W,YNL311C,0.0
YLL039C,YNL311C,0.0
YKR094C,YNL311C,0.0
YIL148W,YNL311C,0.0
YAL019W,YOL045W,0.0
YBL047C,YOL054W,0.08892762727269346
YOL054W,YOR178C,0.0
YBR009C,YOL054W,0.20766047405288168
YNL030W,YOL054W,0.20766047405288166
YBL003C,YOL054W,0.0
YDR224C,YOL054W,0.27603843594986194
YLL019C,YOL054W,0.032966376193855194
YIL070C,YOL054W,0.0
YML069W,YOL054W,0.34133768702639217
YGL207W,YOL054W,0.23903109661967734
YCR030C,YOL054W,0.08392387876375122
YOL054W,YOR056C,0.0
YBR039W,YOL087C,0.11597209672877291
YER155C,YOL087C,0.0
YBL047C,YOL087C,0.11751234610553445
YBL002W,YOL087C,0.0
YKL073W,YOL087C,0.0
YMR309C,YOL087C,0.4418947270023458
YBR079C,YOL087C,0.38458613910666223
YDR023W,YOL087C,0.0
YNL138W,YOL087C,0.0
YMR146C,YOL087C,0.5136007411142159
YDR429C,YOL087C,0.4616472987665302
YLR167W,YOL087C,0.07838353201198717
YLL039C,YOL087C,0.07838353201198717
YKR094C,YOL087C,0.07838353201198717
YIL148W,YOL087C,0.07838353201198717
YKL085W,YOL128C,0.0
YHR179W,YOL128C,0.0
YBR249C,YPL150W,0.0
YLR289W,YPL170W,0.0
YDL190C,YPL236C,0.0
YMR012W,YPR015C,0.0
YIL021W,YPR093C,0.3194975450114167
YNL055C,YNL093W,0.05762350631906039
YNL093W,YNL227C,0.09257720224048159
YLR262C,YLR304C,0.0
YDR137W,YLR262C,0.0908509484517949
YLR262C,YMR235C,0.0
YIL063C,YOL061W,0.0
YGR086C,YPL074W,0.3531453039633817
YBR242W,YOR272W,0.0
YLR249W,YPR180W,0.0
YBL037W,YJR005W,0.4786085340624868
YBL037W,YOL062C,0.47860853406248677
YMR104C,YOL139C,0.03827213954532677
YDR477W,YMR104C,0.12464417594586173
YDL185W,YMR104C,0.0
YEL023C,YMR104C,0.0
YLR438W,YPL150W,0.0
YHR179W,YPL150W,0.0
YPL004C,YPL150W,0.3209804981851783
YIL070C,YPR015C,0.0
YMR105C,YPR015C,0.0
YOR207C,YPR015C,0.0
YDR395W,YPR015C,0.0
YHR046C,YPR015C,0.0
YNL135C,YPR093C,0.046592297527501686
YDR131C,YPR093C,0.03146127523841998
YFL005W,YFL038C,0.48117029773486986
YIL033C,YNL093W,0.30111965347197944
YNL093W,YOL139C,0.0225807622002683
YNL093W,YOR370C,0.09860202891410572
YJL164C,YNL093W,0.23322617692687814
YKL166C,YNL093W,0.26201896876528835
YKR014C,YNL093W,0.4752563843252524
YLR039C,YLR262C,0.0908509484517949
YHR011W,YIL063C,0.0
YHR088W,YOR272W,0.2562067123049062
YOR272W,YPR088C,0.0
YJL154C,YOR272W,0.0
YHR052W,YOR272W,0.5390371954902284
YIL137C,YOR272W,0.0
YDL235C,YOR272W,0.0
YBR236C,YOR151C,0.09906628481336405
YJR064W,YNR016C,0.024252645500953324
YLR386W,YNR016C,0.057306623124519944
YAL012W,YMR300C,0.0
YMR235C,YMR300C,0.0
YOL086C,YPR180W,0.0
YBR128C,YDL185W,0.0
YBR128C,YPL120W,0.0
YKL135C,YLR170C,0.5935936575624631
YBR084W,YKL135C,0.0
YKL135C,YPR010C,0.0
YBL037W,YJR058C,0.4786085340624868
YGR261C,YPL195W,0.3180851592972603
YGL019W,YPL195W,0.0
YGR261C,YHR174W,0.0
YKL013C,YNR035C,0.7251035815965884
YJR065C,YNR035C,0.7303708662624497
YBR084W,YHR013C,0.0
YDR127W,YMR186W,0.08342858328317795
YJL115W,YJR140C,0.0
YIL070C,YJL115W,0.0
YJL026W,YJL115W,0.2228568851114216
YKR068C,YLR342W,0.16679453328665386
YDR108W,YKR068C,0.6014496082572411
YGR166W,YKR068C,0.48874136625083503
YDR407C,YKR068C,0.727571031432446
YDR099W,YGL252C,0.0
YLR370C,YOR361C,0.0
YBR234C,YIL062C,0.7851730796658823
YHR013C,YHR023W,0.0
YDR127W,YOR136W,0.10771061030476758
YDR127W,YDR427W,0.0
YDR127W,YPL235W,0.043559603179660095
YDR127W,YGR234W,0.09376494915452475
YDL029W,YJR064W,0.02282377036535645
YJR065C,YKL013C,0.7510746839161205
YJR065C,YNR053C,0.0
YGR180C,YJL115W,0.29098479348220113
YHR208W,YJR148W,0.0
YDL070W,YLR399C,0.0
YKR068C,YMR218C,0.5751968239433414
YDR099W,YER177W,0.473774200725745
YDR001C,YDR099W,0.16297461185083753
YBR001C,YDR099W,0.0
YDR099W,YNL267W,0.0
YAL017W,YDR099W,0.0
YAR014C,YMR116C,0.18708346315696467
YAR014C,YER155C,0.0
YAR014C,YHR064C,0.35675705896109694
YAR014C,YGR285C,0.3538953643186276
YLR074C,YNL002C,0.4092644989846376
YGR245C,YLR074C,0.7423816016663066
YCR072C,YLR074C,0.40255850835746865
YHR085W,YLR074C,0.0
YLR074C,YLR106C,0.30004779309372887
YLR074C,YNL110C,0.5595709551924116
YLR074C,YNR053C,0.287985586070737
YER071C,YKL007W,0.0
YIR003W,YKL007W,0.0
YPL111W,YPL160W,0.0
YKL104C,YPL111W,0.0
YDL087C,YPL178W,0.5276572851085772
YPL178W,YPL190C,0.24655262009288845
YHR086W,YPL178W,0.6083975277363183
YDR432W,YPL178W,0.11943406125754696
YNL251C,YPL178W,0.24969291955353978
YML049C,YPL178W,0.18184421234280038
YLR275W,YPL178W,0.3931884254703212
YIL061C,YPL178W,0.5736632280546576
YDR240C,YPL178W,0.5209353350377965
YGR013W,YPL178W,0.5353070030519057
YML117W,YPL178W,0.0
YLR175W,YMR290C,0.17111364396456086
YCL059C,YLR175W,0.28038111377886926
YLR175W,YMR309C,0.04361687476625022
YDL014W,YLR175W,0.4447163793038612
YLR175W,YPL043W,0.22071625102487094
YGR162W,YLR175W,0.07854450176575174
YGL049C,YLR175W,0.1038204089536889
YDR496C,YLR175W,0.24131412824340714
YAL035W,YLR175W,0.16308177960103007
YER168C,YHR174W,0.0
YAL041W,YER114C,0.4749332077267053
YAL041W,YLR357W,0.0
YBR160W,YIR031C,0.0
YDL051W,YOL139C,0.10772899490794448
YNL262W,YOL139C,0.06904318254727601
YLR371W,YOL139C,0.0
YCR093W,YGL137W,0.07888207748658126
YCR093W,YOR110W,0.0
YIL094C,YLR103C,0.0
YDL126C,YNL271C,0.10142632683055076
YDL126C,YDR337W,0.0
YBL058W,YDL126C,0.25424088844682796
YDL126C,YDR049W,0.03076572412069259
YGL190C,YOR349W,0.0
YBR009C,YGL190C,0.07910737716671734
YGL190C,YNL030W,0.07910737716671734
YGL190C,YJR138W,0.05564174936864689
YGL190C,YMR109W,0.0
YGL190C,YGR240C,0.15481308395836763
YGL190C,YKL081W,0.08433187057917527
YBL104C,YGL190C,0.0
YGL190C,YLR249W,0.04381978292333666
YDR381W,YGL190C,0.0
YGL190C,YMR273C,0.2186197298472324
YDL031W,YPR016C,0.401518083445326
YLL008W,YPR016C,0.3124256843729215
YMR290C,YPR016C,0.5123963206009776
YNL021W,YPR016C,0.0
YOR202W,YPR016C,0.0
YER126C,YPR016C,0.6070994101989363
YGL099W,YPR016C,0.05776813137390732
YFR001W,YPR016C,0.07247154992185258
YKL009W,YPR016C,0.23640203429844464
YMR309C,YPR016C,0.11354043164492085
YPL093W,YPR016C,0.5165696655120776
YDL014W,YPR016C,0.099786398962817
